"n","lambda","mse"
6000,0.00075502257379569,0.00693676830370059
6000,0.000764343840138846,0.00693948098600962
6000,0.000773665106482003,0.00694226789931185
6000,0.00078298637282516,0.00694512900441155
6000,0.000792307639168316,0.00694806426213909
6000,0.000801628905511473,0.00695107363335093
6000,0.00081095017185463,0.00695415707892959
6000,0.000820271438197786,0.00695731455978363
6000,0.000829592704540943,0.00696054603684761
6000,0.0008389139708841,0.00696385147108214
6000,0.000848235237227256,0.00696723082347372
6000,0.000857556503570413,0.00697068405503488
6000,0.00086687776991357,0.00697421112680402
6000,0.000876199036256726,0.00697781199984549
6000,0.000885520302599883,0.00698148663524952
6000,0.00089484156894304,0.00698523499413219
6000,0.000904162835286196,0.00698905703763544
6000,0.000913484101629353,0.00699295272692702
6000,0.00092280536797251,0.00699692202320046
7000,0,0.00629185692854459
7000,7.99025485278911e-06,0.006289261237056
7000,1.59805097055782e-05,0.00628672231136751
7000,2.39707645583673e-05,0.00628424012553876
7000,3.19610194111564e-05,0.00628181465364438
7000,3.99512742639456e-05,0.00627944586977399
7000,4.79415291167347e-05,0.00627713374803214
7000,5.59317839695238e-05,0.00627487826253837
7000,6.39220388223129e-05,0.00627267938742712
7000,7.1912293675102e-05,0.0062705370968478
7000,7.99025485278911e-05,0.00626845136496468
7000,8.78928033806802e-05,0.00626642216595701
7000,9.58830582334693e-05,0.00626444947401887
7000,0.000103873313086258,0.00626253326335926
7000,0.000111863567939048,0.00626067350820206
7000,0.000119853822791837,0.00625887018278598
7000,0.000127844077644626,0.00625712326136462
7000,0.000135834332497415,0.00625543271820638
7000,0.000143824587350204,0.00625379852759455
7000,0.000151814842202993,0.00625222066382718
7000,0.000159805097055782,0.00625069910121716
7000,0.000167795351908571,0.00624923381409217
7000,0.00017578560676136,0.00624782477679469
7000,0.00018377586161415,0.00624647196368197
7000,0.000191766116466939,0.00624517534912602
7000,0.000199756371319728,0.00624393490751361
7000,0.000207746626172517,0.00624275061324625
7000,0.000215736881025306,0.0062416224407402
7000,0.000223727135878095,0.00624055036442643
7000,0.000231717390730884,0.00623953435875062
7000,0.000239707645583673,0.00623857439817317
7000,0.000247697900436462,0.00623767045716915
7000,0.000255688155289252,0.00623682251022833
7000,0.000263678410142041,0.00623603053185512
7000,0.00027166866499483,0.00623529449656863
7000,0.000279658919847619,0.00623461437890259
7000,0.000287649174700408,0.00623399015340538
7000,0.000295639429553197,0.00623342179464
7000,0.000303629684405986,0.00623290927718409
7000,0.000311619939258775,0.00623245257562984
7000,0.000319610194111564,0.00623205166458411
7000,0.000327600448964354,0.0062317065186683
7000,0.000335590703817143,0.00623141711251838
7000,0.000343580958669932,0.00623118342078491
7000,0.000351571213522721,0.00623100541813299
7000,0.00035956146837551,0.00623088307924227
7000,0.000367551723228299,0.0062308163788069
7000,0.000375541978081088,0.00623080529153562
7000,0.000383532232933877,0.0062308497921516
7000,0.000391522487786666,0.00623094985539257
7000,0.000399512742639456,0.00623110545601074
7000,0.000407502997492245,0.00623131656877277
7000,0.000415493252345034,0.00623158316845982
7000,0.000423483507197823,0.0062319052298675
7000,0.000431473762050612,0.00623228272780587
7000,0.000439464016903401,0.00623271563709942
7000,0.00044745427175619,0.00623320393258709
7000,0.000455444526608979,0.00623374758912219
7000,0.000463434781461768,0.0062343465815725
7000,0.000471425036314558,0.00623500088482015
7000,0.000479415291167347,0.00623571047376166
7000,0.000487405546020136,0.00623647532330795
7000,0.000495395800872925,0.00623729540838428
7000,0.000503386055725714,0.00623817070393028
7000,0.000511376310578503,0.00623910118489992
7000,0.000519366565431292,0.0062400868262615
7000,0.000527356820284081,0.00624112760299765
7000,0.000535347075136871,0.00624222349010532
7000,0.00054333732998966,0.00624337446259573
7000,0.000551327584842449,0.00624458049549444
7000,0.000559317839695238,0.00624584156384126
7000,0.000567308094548027,0.00624715764269027
7000,0.000575298349400816,0.00624852870710984
7000,0.000583288604253605,0.00624995473218256
7000,0.000591278859106394,0.00625143569300529
7000,0.000599269113959183,0.00625297156468908
7000,0.000607259368811972,0.00625456232235927
7000,0.000615249623664762,0.00625620794115532
7000,0.000623239878517551,0.00625790839623096
7000,0.00063123013337034,0.00625966366275408
7000,0.000639220388223129,0.00626147371590677
7000,0.000647210643075918,0.00626333853088527
7000,0.000655200897928707,0.00626525808289998
7000,0.000663191152781496,0.00626723234717546
7000,0.000671181407634285,0.0062692612989504
7000,0.000679171662487075,0.00627134491347763
7000,0.000687161917339864,0.00627348316602407
7000,0.000695152172192653,0.0062756760318708
7000,0.000703142427045442,0.00627792348631295
7000,0.000711132681898231,0.00628022550465975
7000,0.00071912293675102,0.00628258206223453
7000,0.000727113191603809,0.00628499313437465
7000,0.000735103446456598,0.00628745869643157
7000,0.000743093701309387,0.00628997872377078
7000,0.000751083956162176,0.00629255319177177
7000,0.000759074211014966,0.00629518207582814
7000,0.000767064465867755,0.00629786535134742
7000,0.000775054720720544,0.00630060299375121
7000,0.000783044975573333,0.00630339497847504
7000,0.000791035230426122,0.00630624128096855
8000,0,0.00537217427729378
8000,6.99186547671058e-06,0.00537041876673507
8000,1.39837309534212e-05,0.00536870647700803
8000,2.09755964301318e-05,0.00536703739087947
8000,2.79674619068423e-05,0.00536541149112488
8000,3.49593273835529e-05,0.00536382876052841
8000,4.19511928602635e-05,0.00536228918188286
8000,4.89430583369741e-05,0.00536079273798971
8000,5.59349238136847e-05,0.00535933941165908
8000,6.29267892903953e-05,0.00535792918570974
8000,6.99186547671058e-05,0.00535656204296912
8000,7.69105202438164e-05,0.00535523796627326
8000,8.3902385720527e-05,0.00535395693846683
8000,9.08942511972376e-05,0.00535271894240313
8000,9.78861166739482e-05,0.00535152396094411
8000,0.000104877982150659,0.00535037197696029
8000,0.000111869847627369,0.00534926297333082
8000,0.00011886171310408,0.00534819693294346
8000,0.000125853578580791,0.00534717383869454
8000,0.000132845444057501,0.00534619367348902
8000,0.000139837309534212,0.00534525642024041
8000,0.000146829175010922,0.00534436206187084
8000,0.000153821040487633,0.00534351058131097
8000,0.000160812905964343,0.00534270196150008
8000,0.000167804771441054,0.00534193618538599
8000,0.000174796636917765,0.00534121323592506
8000,0.000181788502394475,0.00534053309608225
8000,0.000188780367871186,0.00533989574883104
8000,0.000195772233347896,0.00533930117715344
8000,0.000202764098824607,0.00533874936404003
8000,0.000209755964301318,0.00533824029248991
8000,0.000216747829778028,0.0053377739455107
8000,0.000223739695254739,0.00533735030611856
8000,0.000230731560731449,0.00533696935733815
8000,0.00023772342620816,0.00533663108220265
8000,0.00024471529168487,0.00533633546375373
8000,0.000251707157161581,0.00533608248504158
8000,0.000258699022638292,0.00533587212912488
8000,0.000265690888115002,0.00533570437907079
8000,0.000272682753591713,0.00533557921795497
8000,0.000279674619068423,0.00533549662886155
8000,0.000286666484545134,0.00533545659488314
8000,0.000293658350021845,0.00533545909912079
8000,0.000300650215498555,0.00533550412468406
8000,0.000307642080975266,0.00533559165469093
8000,0.000314633946451976,0.00533572167226785
8000,0.000321625811928687,0.00533589416054971
8000,0.000328617677405397,0.00533610910267985
8000,0.000335609542882108,0.00533636648181003
8000,0.000342601408358819,0.00533666628110046
8000,0.000349593273835529,0.00533700848371976
8000,0.00035658513931224,0.00533739307284498
8000,0.00036357700478895,0.00533782003166159
8000,0.000370568870265661,0.00533828934336345
8000,0.000377560735742372,0.00533880099115284
8000,0.000384552601219082,0.00533935495824044
8000,0.000391544466695793,0.00533995122784531
8000,0.000398536332172503,0.00534058978319491
8000,0.000405528197649214,0.00534127060752509
8000,0.000412520063125924,0.00534199368408005
8000,0.000419511928602635,0.0053427589961124
8000,0.000426503794079346,0.00534356652688309
8000,0.000433495659556056,0.00534441625966144
8000,0.000440487525032767,0.00534530817772513
8000,0.000447479390509477,0.00534624226436018
8000,0.000454471255986188,0.00534721850286098
8000,0.000461463121462899,0.00534823687653024
8000,0.000468454986939609,0.00534929736867901
8000,0.00047544685241632,0.00535039996262668
8000,0.00048243871789303,0.00535154464170095
8000,0.000489430583369741,0.00535273138923785
8000,0.000496422448846451,0.00535396018858173
8000,0.000503414314323162,0.00535523102308523
8000,0.000510406179799873,0.00535654387610931
8000,0.000517398045276583,0.00535789873102324
8000,0.000524389910753294,0.00535929557120455
8000,0.000531381776230004,0.0053607343800391
8000,0.000538373641706715,0.005362215140921
8000,0.000545365507183426,0.00536373783725265
8000,0.000552357372660136,0.00536530245244472
8000,0.000559349238136847,0.00536690896991616
8000,0.000566341103613557,0.00536855737309417
8000,0.000573332969090268,0.00537024764541423
8000,0.000580324834566978,0.00537197977032002
8000,0.000587316700043689,0.00537375373126354
8000,0.0005943085655204,0.00537556951170496
8000,0.00060130043099711,0.00537742709511274
8000,0.000608292296473821,0.00537932646496355
8000,0.000615284161950531,0.00538126760474229
8000,0.000622276027427242,0.00538325049794206
8000,0.000629267892903953,0.00538527512806421
8000,0.000636259758380663,0.00538734147861831
8000,0.000643251623857374,0.00538944953312207
8000,0.000650243489334084,0.00539159927510148
8000,0.000657235354810795,0.00539379068809067
8000,0.000664227220287505,0.00539602375563197
8000,0.000671219085764216,0.00539829846127594
8000,0.000678210951240927,0.00540061478858124
8000,0.000685202816717637,0.00540297272111479
8000,0.000692194682194348,0.00540537224245162
9000,0,0.00473656015050831
9000,6.21526290649211e-06,0.00473545685265037
9000,1.24305258129842e-05,0.00473438752703343
9000,1.86457887194763e-05,0.00473335216164383
9000,2.48610516259684e-05,0.00473235074447334
9000,3.10763145324605e-05,0.00473138326351902
9000,3.72915774389526e-05,0.00473044970678331
9000,4.35068403454448e-05,0.00472955006227401
9000,4.97221032519369e-05,0.00472868431800426
9000,5.5937366158429e-05,0.00472785246199253
9000,6.21526290649211e-05,0.00472705448226263
9000,6.83678919714132e-05,0.00472629036684374
9000,7.45831548779053e-05,0.00472556010377033
9000,8.07984177843974e-05,0.00472486368108224
9000,8.70136806908895e-05,0.00472420108682461
9000,9.32289435973816e-05,0.00472357230904793
9000,9.94442065038737e-05,0.00472297733580799
9000,0.000105659469410366,0.00472241615516591
9000,0.000111874732316858,0.00472188875518813
9000,0.00011808999522335,0.00472139512394641
9000,0.000124305258129842,0.00472093524951778
9000,0.000130520521036334,0.00472050911998464
9000,0.000136735783942826,0.00472011672343464
9000,0.000142951046849318,0.00471975804796077
9000,0.000149166309755811,0.0047194330816613
9000,0.000155381572662303,0.0047191418126398
9000,0.000161596835568795,0.00471888422900512
9000,0.000167812098475287,0.00471866031887142
9000,0.000174027361381779,0.00471847007035814
9000,0.000180242624288271,0.00471831347159
9000,0.000186457887194763,0.00471819051069701
9000,0.000192673150101255,0.00471810117581444
9000,0.000198888413007747,0.00471804545508285
9000,0.00020510367591424,0.00471802333664808
9000,0.000211318938820732,0.00471803480866121
9000,0.000217534201727224,0.00471807985927861
9000,0.000223749464633716,0.00471815847666191
9000,0.000229964727540208,0.00471827064897799
9000,0.0002361799904467,0.004718416364399
9000,0.000242395253353192,0.00471859561110234
9000,0.000248610516259684,0.00471880837727066
9000,0.000254825779166176,0.00471905465109185
9000,0.000261041042072669,0.00471933442075906
9000,0.000267256304979161,0.00471964767447068
9000,0.000273471567885653,0.00471999440043033
9000,0.000279686830792145,0.00472037458684688
9000,0.000285902093698637,0.00472078822193443
9000,0.000292117356605129,0.00472123529391229
9000,0.000298332619511621,0.00472171579100503
9000,0.000304547882418113,0.00472222970144243
9000,0.000310763145324605,0.00472277701345949
9000,0.000316978408231098,0.00472335771529643
9000,0.00032319367113759,0.00472397179519869
9000,0.000329408934044082,0.00472461924141694
9000,0.000335624196950574,0.00472530004220701
9000,0.000341839459857066,0.00472601418582999
9000,0.000348054722763558,0.00472676166055215
9000,0.00035426998567005,0.00472754245464496
9000,0.000360485248576542,0.00472835655638511
9000,0.000366700511483034,0.00472920395405446
9000,0.000372915774389526,0.00473008463594008
9000,0.000379131037296019,0.00473099859033421
9000,0.000385346300202511,0.00473194580553431
9000,0.000391561563109003,0.00473292626984299
9000,0.000397776826015495,0.00473393997156807
9000,0.000403992088921987,0.00473498689902253
9000,0.000410207351828479,0.00473606704052452
9000,0.000416422614734971,0.0047371803843974
9000,0.000422637877641463,0.00473832691896965
9000,0.000428853140547955,0.00473950663257495
9000,0.000435068403454448,0.00474071951355213
9000,0.00044128366636094,0.00474196555024521
9000,0.000447498929267432,0.0047432447310033
9000,0.000453714192173924,0.00474455704418075
9000,0.000459929455080416,0.00474590247813701
9000,0.000466144717986908,0.00474728102123668
9000,0.0004723599808934,0.00474869266184953
9000,0.000478575243799892,0.00475013738835047
9000,0.000484790506706384,0.00475161518911953
9000,0.000491005769612877,0.00475312605254189
9000,0.000497221032519369,0.0047546699670079
9000,0.000503436295425861,0.00475624692091297
9000,0.000509651558332353,0.00475785690265771
9000,0.000515866821238845,0.00475949990064781
9000,0.000522082084145337,0.00476117590329409
9000,0.000528297347051829,0.00476288489901253
9000,0.000534512609958321,0.0047646268762242
9000,0.000540727872864813,0.00476640182335525
9000,0.000546943135771305,0.00476820972883702
9000,0.000553158398677798,0.00477005058110589
9000,0.00055937366158429,0.00477192436860339
9000,0.000565588924490782,0.00477383107977613
9000,0.000571804187397274,0.00477577070307584
9000,0.000578019450303766,0.00477774322695932
9000,0.000584234713210258,0.00477974863988851
9000,0.00059044997611675,0.00478178693033039
9000,0.000596665239023242,0.00478385808675707
9000,0.000602880501929735,0.00478596209764575
9000,0.000609095764836227,0.00478809895147865
9000,0.000615311027742719,0.00479026863674317
10000,0,0.00417212897499964
10000,5.59393201877952e-06,0.00417081383803318
10000,1.1187864037559e-05,0.00416952628680703
10000,1.67817960563386e-05,0.00416826631254797
10000,2.23757280751181e-05,0.00416703390648627
10000,2.79696600938976e-05,0.00416582905985573
10000,3.35635921126771e-05,0.00416465176389366
10000,3.91575241314566e-05,0.00416350200984087
10000,4.47514561502361e-05,0.00416237978894171
10000,5.03453881690157e-05,0.00416128509244401
10000,5.59393201877952e-05,0.00416021791159912
10000,6.15332522065747e-05,0.0041591782376619
10000,6.71271842253542e-05,0.00415816606189071
10000,7.27211162441337e-05,0.00415718137554741
10000,7.83150482629132e-05,0.00415622416989737
10000,8.39089802816928e-05,0.00415529443620945
10000,8.95029123004723e-05,0.00415439216575599
10000,9.50968443192518e-05,0.00415351734981287
10000,0.000100690776338031,0.00415266997965943
10000,0.000106284708356811,0.0041518500465785
10000,0.00011187864037559,0.00415105754185643
10000,0.00011747257239437,0.00415029245678301
10000,0.000123066504413149,0.00414955478265157
10000,0.000128660436431929,0.00414884451075888
10000,0.000134254368450708,0.00414816163240522
10000,0.000139848300469488,0.00414750613889434
10000,0.000145442232488267,0.00414687802153349
10000,0.000151036164507047,0.00414627727163335
10000,0.000156630096525826,0.00414570388050813
10000,0.000162224028544606,0.00414515783947549
10000,0.000167817960563386,0.00414463913985654
10000,0.000173411892582165,0.00414414777297591
10000,0.000179005824600945,0.00414368373016166
10000,0.000184599756619724,0.00414324700274533
10000,0.000190193688638504,0.00414283758206193
10000,0.000195787620657283,0.00414245545944992
10000,0.000201381552676063,0.00414210062625125
10000,0.000206975484694842,0.00414177307381129
10000,0.000212569416713622,0.0041414727934789
10000,0.000218163348732401,0.00414119977660639
10000,0.000223757280751181,0.00414095401454951
10000,0.00022935121276996,0.00414073549866749
10000,0.00023494514478874,0.00414054422032298
10000,0.000240539076807519,0.00414038017088211
10000,0.000246133008826299,0.00414024334171443
10000,0.000251726940845078,0.00414013372419297
10000,0.000257320872863858,0.00414005130969416
10000,0.000262914804882637,0.00413999608959792
10000,0.000268508736901417,0.00413996805528759
10000,0.000274102668920196,0.00413996719814993
10000,0.000279696600938976,0.00413999350957516
10000,0.000285290532957755,0.00414004698095695
10000,0.000290884464976535,0.00414012760369238
10000,0.000296478396995314,0.00414023536918195
10000,0.000302072329014094,0.00414037026882962
10000,0.000307666261032873,0.00414053229404279
10000,0.000313260193051653,0.00414072143623223
10000,0.000318854125070433,0.0041409376868122
10000,0.000324448057089212,0.00414118103720034
10000,0.000330041989107992,0.00414145147881774
10000,0.000335635921126771,0.00414174900308889
10000,0.000341229853145551,0.00414207360144171
10000,0.00034682378516433,0.00414242526530753
10000,0.00035241771718311,0.00414280398612109
10000,0.000358011649201889,0.00414320975532058
10000,0.000363605581220669,0.00414364256434754
10000,0.000369199513239448,0.00414410240464699
10000,0.000374793445258228,0.00414458926766731
10000,0.000380387377277007,0.00414510314486029
10000,0.000385981309295787,0.00414564402768113
10000,0.000391575241314566,0.00414621190758846
10000,0.000397169173333346,0.00414680677604429
10000,0.000402763105352125,0.004147428624514
10000,0.000408357037370905,0.00414807744446643
10000,0.000413950969389684,0.00414875322737377
10000,0.000419544901408464,0.00414945596471162
10000,0.000425138833427243,0.00415018564795898
10000,0.000430732765446023,0.00415094226859823
10000,0.000436326697464802,0.00415172581811513
10000,0.000441920629483582,0.00415253628799886
10000,0.000447514561502361,0.00415337366974196
10000,0.000453108493521141,0.00415423795484037
10000,0.00045870242553992,0.00415512913479339
10000,0.0004642963575587,0.00415604720110373
10000,0.000469890289577479,0.00415699214527746
10000,0.000475484221596259,0.00415796395882403
10000,0.000481078153615039,0.00415896263325627
10000,0.000486672085633818,0.0041599881600904
10000,0.000492266017652598,0.00416104053084599
10000,0.000497859949671377,0.00416211973704597
10000,0.000503453881690157,0.00416322577021669
10000,0.000509047813708936,0.0041643586218878
10000,0.000514641745727716,0.00416551828359238
10000,0.000520235677746495,0.00416670474686685
10000,0.000525829609765275,0.00416791800325095
10000,0.000531423541784054,0.00416915804428784
10000,0.000537017473802834,0.00417042486152403
10000,0.000542611405821613,0.00417171844650936
10000,0.000548205337840393,0.00417303879079707
10000,0.000553799269859172,0.00417438588594368
12000,0,0.00356960604403197
12000,4.66185429065244e-06,0.00356863575350977
12000,9.32370858130488e-06,0.00356768458662608
12000,1.39855628719573e-05,0.00356675253831807
12000,1.86474171626098e-05,0.00356583960352455
12000,2.33092714532622e-05,0.00356494577718609
12000,2.79711257439146e-05,0.00356407105424489
12000,3.26329800345671e-05,0.00356321542964488
12000,3.72948343252195e-05,0.00356237889833163
12000,4.1956688615872e-05,0.00356156145525244
12000,4.66185429065244e-05,0.00356076309535627
12000,5.12803971971768e-05,0.00355998381359377
12000,5.59422514878293e-05,0.00355922360491726
12000,6.06041057784817e-05,0.00355848246428078
12000,6.52659600691341e-05,0.00355776038664002
12000,6.99278143597866e-05,0.00355705736695234
12000,7.4589668650439e-05,0.00355637340017682
12000,7.92515229410915e-05,0.00355570848127419
12000,8.39133772317439e-05,0.00355506260520687
12000,8.85752315223963e-05,0.00355443576693897
12000,9.32370858130488e-05,0.00355382796143624
12000,9.78989401037012e-05,0.00355323918366614
12000,0.000102560794394354,0.0035526694285978
12000,0.000107222648685006,0.00355211869120203
12000,0.000111884502975659,0.0035515869664513
12000,0.000116546357266311,0.00355107424931976
12000,0.000121208211556963,0.00355058053478324
12000,0.000125870065847616,0.00355010581781923
12000,0.000130531920138268,0.00354965009340692
12000,0.000135193774428921,0.00354921335652713
12000,0.000139855628719573,0.00354879560216239
12000,0.000144517483010226,0.00354839682529687
12000,0.000149179337300878,0.00354801702091643
12000,0.000153841191591531,0.00354765618400858
12000,0.000158503045882183,0.00354731430956252
12000,0.000163164900172835,0.00354699139256911
12000,0.000167826754463488,0.00354668742802085
12000,0.00017248860875414,0.00354640241091194
12000,0.000177150463044793,0.00354613633623824
12000,0.000181812317335445,0.00354588919899725
12000,0.000186474171626098,0.00354566099418817
12000,0.00019113602591675,0.00354545171681183
12000,0.000195797880207402,0.00354526136187074
12000,0.000200459734498055,0.00354508992436907
12000,0.000205121588788707,0.00354493739931265
12000,0.00020978344307936,0.00354480378170896
12000,0.000214445297370012,0.00354468906656715
12000,0.000219107151660665,0.00354459324889805
12000,0.000223769005951317,0.00354451632371409
12000,0.00022843086024197,0.00354445828602941
12000,0.000233092714532622,0.00354441913085979
12000,0.000237754568823274,0.00354439885322267
12000,0.000242416423113927,0.00354439744813713
12000,0.000247078277404579,0.00354441491062392
12000,0.000251740131695232,0.00354445123570545
12000,0.000256401985985884,0.00354450641840575
12000,0.000261063840276537,0.00354458045375054
12000,0.000265725694567189,0.00354467333676718
12000,0.000270387548857841,0.00354478506248467
12000,0.000275049403148494,0.00354491562593367
12000,0.000279711257439146,0.00354506502214651
12000,0.000284373111729799,0.00354523324615711
12000,0.000289034966020451,0.0035454202930011
12000,0.000293696820311104,0.00354562615771573
12000,0.000298358674601756,0.0035458508353399
12000,0.000303020528892409,0.00354609432091416
12000,0.000307682383183061,0.0035463566094807
12000,0.000312344237473713,0.00354663769608337
12000,0.000317006091764366,0.00354693757576763
12000,0.000321667946055018,0.00354725624358062
12000,0.000326329800345671,0.00354759369457112
12000,0.000330991654636323,0.00354794992378952
12000,0.000335653508926976,0.00354832492628789
12000,0.000340315363217628,0.00354871869711992
12000,0.00034497721750828,0.00354913123134092
12000,0.000349639071798933,0.0035495625240079
12000,0.000354300926089585,0.00355001257017946
12000,0.000358962780380238,0.00355048136491584
12000,0.00036362463467089,0.00355096890327894
12000,0.000368286488961543,0.00355147518033228
12000,0.000372948343252195,0.00355200019114102
12000,0.000377610197542848,0.00355254393077195
12000,0.0003822720518335,0.00355310639429352
12000,0.000386933906124152,0.00355368757677578
12000,0.000391595760414805,0.00355428747329043
12000,0.000396257614705457,0.00355490607891082
12000,0.00040091946899611,0.00355554338871188
12000,0.000405581323286762,0.00355619939777022
12000,0.000410243177577415,0.00355687410116408
12000,0.000414905031868067,0.0035575674939733
12000,0.00041956688615872,0.00355827957127937
12000,0.000424228740449372,0.00355901032816539
12000,0.000428890594740024,0.00355975975971611
12000,0.000433552449030677,0.00356052786101791
12000,0.000438214303321329,0.00356131462715877
12000,0.000442876157611982,0.00356212005322831
12000,0.000447538011902634,0.00356294413431779
12000,0.000452199866193287,0.00356378686552007
12000,0.000456861720483939,0.00356464824192965
12000,0.000461523574774591,0.00356552825864264
14000,0,0.0030869732112053
14000,3.99602467583299e-06,0.00308616379069634
14000,7.99204935166598e-06,0.00308536839422203
14000,1.1988074027499e-05,0.00308458701860585
14000,1.5984098703332e-05,0.00308381966067216
14000,1.99801233791649e-05,0.00308306631724624
14000,2.39761480549979e-05,0.00308232698515426
14000,2.79721727308309e-05,0.00308160166122333
14000,3.19681974066639e-05,0.00308089034228141
14000,3.59642220824969e-05,0.00308019302515743
14000,3.99602467583299e-05,0.00307950970668116
14000,4.39562714341629e-05,0.00307884038368331
14000,4.79522961099959e-05,0.00307818505299551
14000,5.19483207858289e-05,0.00307754371145025
14000,5.59443454616619e-05,0.00307691635588094
14000,5.99403701374948e-05,0.00307630298312192
14000,6.39363948133278e-05,0.00307570359000839
14000,6.79324194891608e-05,0.00307511817337648
14000,7.19284441649938e-05,0.0030745467300632
14000,7.59244688408268e-05,0.00307398925690649
14000,7.99204935166598e-05,0.00307344575074517
14000,8.39165181924928e-05,0.00307291620841896
14000,8.79125428683258e-05,0.0030724006267685
14000,9.19085675441588e-05,0.0030718990026353
14000,9.59045922199918e-05,0.00307141133286179
14000,9.99006168958247e-05,0.00307093761429131
14000,0.000103896641571658,0.00307047784376807
14000,0.000107892666247491,0.00307003201813719
14000,0.000111888690923324,0.00306960013424471
14000,0.000115884715599157,0.00306918218893753
14000,0.00011988074027499,0.00306877817906349
14000,0.000123876764950823,0.00306838810147128
14000,0.000127872789626656,0.00306801195301053
14000,0.000131868814302489,0.00306764973053175
14000,0.000135864838978322,0.00306730143088634
14000,0.000139860863654155,0.0030669670509266
14000,0.000143856888329988,0.00306664658750573
14000,0.000147852913005821,0.00306634003747783
14000,0.000151848937681654,0.00306604739769788
14000,0.000155844962357487,0.00306576866502178
14000,0.00015984098703332,0.00306550383630628
14000,0.000163837011709153,0.00306525290840908
14000,0.000167833036384986,0.00306501587818873
14000,0.000171829061060819,0.0030647927425047
14000,0.000175825085736652,0.00306458349821735
14000,0.000179821110412485,0.00306438814218791
14000,0.000183817135088318,0.00306420667127852
14000,0.000187813159764151,0.00306403908235222
14000,0.000191809184439984,0.00306388537227294
14000,0.000195805209115816,0.00306374553790548
14000,0.000199801233791649,0.00306361957611556
14000,0.000203797258467482,0.00306350748376977
14000,0.000207793283143315,0.00306340925773561
14000,0.000211789307819148,0.00306332489488145
14000,0.000215785332494981,0.00306325439207656
14000,0.000219781357170814,0.0030631977461911
14000,0.000223777381846647,0.00306315495409611
14000,0.00022777340652248,0.00306312601266355
14000,0.000231769431198313,0.00306311091876623
14000,0.000235765455874146,0.00306310966927787
14000,0.000239761480549979,0.00306312226107307
14000,0.000243757505225812,0.00306314869102733
14000,0.000247753529901645,0.00306318895601702
14000,0.000251749554577478,0.00306324305291942
14000,0.000255745579253311,0.00306331097861266
14000,0.000259741603929144,0.00306339272997581
14000,0.000263737628604977,0.00306348830388877
14000,0.00026773365328081,0.00306359769723236
14000,0.000271729677956643,0.0030637209068883
14000,0.000275725702632476,0.00306385792973913
14000,0.000279721727308309,0.00306400876266836
14000,0.000283717751984142,0.00306417340256032
14000,0.000287713776659975,0.00306435184630026
14000,0.000291709801335808,0.00306454409077429
14000,0.000295705826011641,0.00306475013286943
14000,0.000299701850687474,0.00306496996947356
14000,0.000303697875363307,0.00306520359747545
14000,0.00030769390003914,0.00306545101376476
14000,0.000311689924714973,0.00306571221523203
14000,0.000315685949390806,0.00306598719876868
14000,0.000319681974066639,0.003066275961267
14000,0.000323677998742472,0.00306657849962018
14000,0.000327674023418305,0.00306689481072229
14000,0.000331670048094138,0.00306722489146828
14000,0.000335666072769971,0.00306756873875396
14000,0.000339662097445804,0.00306792634947606
14000,0.000343658122121637,0.00306829772053214
14000,0.00034765414679747,0.00306868284882067
14000,0.000351650171473303,0.00306908173124102
14000,0.000355646196149136,0.00306949436469339
14000,0.000359642220824969,0.0030699207460789
14000,0.000363638245500802,0.00307036087229952
14000,0.000367634270176635,0.00307081474025813
14000,0.000371630294852468,0.00307128234685844
14000,0.000375626319528301,0.00307176368900507
14000,0.000379622344204134,0.00307225876360355
14000,0.000383618368879967,0.0030727675675602
14000,0.0003876143935558,0.0030732900977823
14000,0.000391610418231633,0.00307382635117795
14000,0.000395606442907466,0.00307437632465617
16000,0,0.00272927243066932
16000,3.49661975280702e-06,0.00272878013191616
16000,6.99323950561404e-06,0.00272829853223336
16000,1.04898592584211e-05,0.00272782762950257
16000,1.39864790112281e-05,0.002727367421606
16000,1.74830987640351e-05,0.00272691790642636
16000,2.09797185168421e-05,0.0027264790818469
16000,2.44763382696491e-05,0.00272605094575139
16000,2.79729580224561e-05,0.00272563349602413
16000,3.14695777752632e-05,0.00272522673054996
16000,3.49661975280702e-05,0.00272483064721423
16000,3.84628172808772e-05,0.00272444524390282
16000,4.19594370336842e-05,0.00272407051850214
16000,4.54560567864912e-05,0.00272370646889913
16000,4.89526765392983e-05,0.00272335309298124
16000,5.24492962921053e-05,0.00272301038863647
16000,5.59459160449123e-05,0.00272267835375334
16000,5.94425357977193e-05,0.00272235698622087
16000,6.29391555505263e-05,0.00272204628392864
16000,6.64357753033334e-05,0.00272174624476673
16000,6.99323950561404e-05,0.00272145686662577
16000,7.34290148089474e-05,0.00272117814739689
16000,7.69256345617544e-05,0.00272091008497176
16000,8.04222543145614e-05,0.00272065267724258
16000,8.39188740673684e-05,0.00272040592210205
16000,8.74154938201755e-05,0.00272016981744342
16000,9.09121135729825e-05,0.00271994436116045
16000,9.44087333257895e-05,0.00271972955114743
16000,9.79053530785965e-05,0.00271952538529918
16000,0.000101401972831404,0.00271933186151103
16000,0.000104898592584211,0.00271914897767883
16000,0.000108395212337018,0.00271897673169898
16000,0.000111891832089825,0.00271881512146838
16000,0.000115388451842632,0.00271866414488447
16000,0.000118885071595439,0.00271852379984518
16000,0.000122381691348246,0.00271839408424901
16000,0.000125878311101053,0.00271827499599495
